Date,Price,Open,High,Low,Vol.,Change %,ISIN
05/01/2008,35.88,35.31,36.22,34.6,204.33K,1.13%,DE000A0Q4R36
04/01/2008,35.48,35.25,36.14,32.63,839.98K,2.69%,DE000A0Q4R36
03/01/2008,34.55,35.9,36.34,32.98,351.69K,-4.85%,DE000A0Q4R36
02/01/2008,36.31,37.13,37.58,35.5,378.55K,-0.41%,DE000A0Q4R36
01/01/2008,36.46,39.65,42.01,36.41,795.71K,-8.46%,DE000A0Q4R36
12/01/2007,39.83,41.43,41.68,39.58,226.54K,-3.77%,DE000A0Q4R36
11/01/2007,41.39,40.31,41.59,38.03,261.30K,2.55%,DE000A0Q4R36
10/01/2007,40.36,41.68,42.6,39.65,214.28K,-3.05%,DE000A0Q4R36
09/01/2007,41.63,42.51,42.85,41.21,458.38K,-1.42%,DE000A0Q4R36
08/01/2007,42.23,41.97,43.24,40.21,658.68K,-0.59%,DE000A0Q4R36
07/01/2007,42.48,43.89,44.61,41.65,477.00K,-4.35%,DE000A0Q4R36
06/01/2007,44.41,45.4,45.47,43.47,837.14K,-2.33%,DE000A0Q4R36
05/01/2007,45.47,46.07,46.64,44.75,339.31K,-1.43%,DE000A0Q4R36
04/01/2007,46.13,44.52,47.0,44.34,588.20K,2.99%,DE000A0Q4R36
03/01/2007,44.79,44.86,45.78,43.57,430.69K,-0.62%,DE000A0Q4R36
02/01/2007,45.07,46.1,47.45,44.27,464.50K,-1.38%,DE000A0Q4R36
01/01/2007,45.7,44.81,47.22,44.5,453.31K,2.28%,DE000A0Q4R36
12/01/2006,44.68,44.33,45.41,43.79,456.77K,0.22%,DE000A0Q4R36
11/01/2006,44.58,45.9,46.64,43.89,999.30K,-3.02%,DE000A0Q4R36
10/01/2006,45.97,46.35,48.0,45.68,634.98K,0.20%,DE000A0Q4R36
09/01/2006,45.88,46.84,46.85,45.23,456.75K,-1.94%,DE000A0Q4R36
08/01/2006,46.79,45.6,46.84,44.53,312.78K,2.27%,DE000A0Q4R36
07/01/2006,45.75,45.19,46.61,44.16,1.18M,0.90%,DE000A0Q4R36
06/01/2006,45.34,44.11,45.34,43.19,571.12K,3.52%,DE000A0Q4R36
05/01/2006,43.8,45.37,45.87,43.48,402.62K,-4.16%,DE000A0Q4R36
04/01/2006,45.7,45.35,45.7,44.3,293.48K,0.86%,DE000A0Q4R36
03/01/2006,45.31,43.15,46.07,43.15,290.02K,5.10%,DE000A0Q4R36
02/01/2006,43.11,44.2,44.2,43.04,262.47K,-1.01%,DE000A0Q4R36
01/01/2006,43.55,43.1,44.86,42.88,480.00K,0.76%,DE000A0Q4R36
12/01/2005,43.22,42.23,43.73,42.23,239.68K,2.44%,DE000A0Q4R36
11/01/2005,42.19,41.99,43.5,41.53,249.31K,1.30%,DE000A0Q4R36
10/01/2005,41.65,41.35,42.09,40.83,240.69K,1.71%,DE000A0Q4R36
09/01/2005,40.95,39.56,41.07,39.29,407.61K,4.38%,DE000A0Q4R36
08/01/2005,39.23,39.51,40.28,38.6,402.18K,-0.08%,DE000A0Q4R36
07/01/2005,39.26,38.75,39.73,37.91,176.76K,1.03%,DE000A0Q4R36
06/01/2005,38.86,39.18,39.81,38.35,473.27K,-1.42%,DE000A0Q4R36
05/01/2005,39.42,36.99,39.42,36.99,468.50K,6.48%,DE000A0Q4R36
04/01/2005,37.02,34.65,37.35,34.63,928.81K,6.53%,DE000A0Q4R36
03/01/2005,34.75,34.87,35.95,34.4,174.85K,-0.09%,DE000A0Q4R36
02/01/2005,34.78,33.69,36.0,33.59,463.56K,2.60%,DE000A0Q4R36
01/01/2005,33.9,34.15,34.21,33.35,193.81K,-0.15%,DE000A0Q4R36
12/01/2004,33.95,33.22,34.35,33.07,179.16K,2.88%,DE000A0Q4R36
11/01/2004,33.0,33.92,35.22,33.0,159.98K,-2.08%,DE000A0Q4R36
10/01/2004,33.7,34.79,35.12,32.81,138.56K,-2.77%,DE000A0Q4R36
09/01/2004,34.66,34.72,35.2,34.6,146.62K,0.23%,DE000A0Q4R36
08/01/2004,34.58,34.37,34.81,33.0,110.01K,1.29%,DE000A0Q4R36
07/01/2004,34.14,34.98,34.98,33.05,230.25K,-2.07%,DE000A0Q4R36
06/01/2004,34.86,35.16,36.1,34.71,245.19K,-1.53%,DE000A0Q4R36
05/01/2004,35.4,35.41,36.06,35.06,373.81K,-0.51%,DE000A0Q4R36
04/01/2004,35.58,33.51,36.22,33.5,98.38K,6.24%,DE000A0Q4R36
03/01/2004,33.49,34.02,34.69,32.89,271.60K,-1.01%,DE000A0Q4R36
02/01/2004,33.83,33.79,34.3,33.3,223.89K,-1.05%,DE000A0Q4R36
01/01/2004,34.19,33.28,34.22,32.59,36.05K,3.01%,DE000A0Q4R36
12/01/2003,33.19,32.94,33.27,32.18,119.04K,1.28%,DE000A0Q4R36
11/01/2003,32.77,32.29,33.52,32.03,143.44K,2.66%,DE000A0Q4R36
10/01/2003,31.92,31.15,32.52,30.8,50.81K,4.14%,DE000A0Q4R36
09/01/2003,30.65,30.8,32.52,30.65,414.45K,-0.49%,DE000A0Q4R36
08/01/2003,30.8,30.35,31.02,29.43,29.74K,1.95%,DE000A0Q4R36
07/01/2003,30.21,30.61,31.39,29.56,65.85K,-2.86%,DE000A0Q4R36
06/01/2003,31.1,30.4,32.45,30.4,116.97K,1.80%,DE000A0Q4R36
05/01/2003,30.55,31.33,31.39,29.68,83.43K,0.43%,DE000A0Q4R36
04/01/2003,30.42,28.56,30.76,28.56,41.31K,9.90%,DE000A0Q4R36
03/01/2003,27.68,27.72,29.71,25.77,97.47K,-0.22%,DE000A0Q4R36
02/01/2003,27.74,28.88,29.05,27.21,106.79K,-4.84%,DE000A0Q4R36
01/01/2003,29.15,31.05,31.73,27.53,39.29K,-4.68%,DE000A0Q4R36
12/01/2002,30.58,32.63,32.71,30.58,48.29K,-7.84%,DE000A0Q4R36
11/01/2002,33.18,33.23,34.45,32.74,115.38K,-0.06%,DE000A0Q4R36
10/01/2002,33.2,33.75,35.15,32.36,99.64K,3.46%,DE000A0Q4R36
09/01/2002,32.09,32.19,33.9,30.72,53.44K,-3.86%,DE000A0Q4R36
08/01/2002,33.38,33.98,36.06,33.37,65.79K,-2.85%,DE000A0Q4R36
07/01/2002,34.36,37.7,37.87,29.75,66.39K,-6.83%,DE000A0Q4R36
06/01/2002,36.88,40.34,40.48,35.99,168.73K,-8.69%,DE000A0Q4R36
05/01/2002,40.39,43.79,43.92,40.24,752.98K,-7.28%,DE000A0Q4R36
04/01/2002,43.56,45.44,45.44,43.56,173.42K,-3.35%,DE000A0Q4R36
03/01/2002,45.07,45.5,45.7,43.9,696.14K,-0.27%,DE000A0Q4R36
02/01/2002,45.19,43.85,45.47,43.0,262.84K,3.77%,DE000A0Q4R36
01/01/2002,43.55,42.74,43.67,42.74,10.49K,0.95%,DE000A0Q4R36
12/01/2001,43.14,44.69,44.69,42.69,2.28K,-2.20%,DE000A0Q4R36
11/01/2001,44.11,45.37,46.31,44.11,7.87K,-1.85%,DE000A0Q4R36
10/01/2001,44.94,45.0,46.85,44.85,34.32K,-1.23%,DE000A0Q4R36
09/01/2001,45.5,45.03,45.5,39.92,1.17K,1.36%,DE000A0Q4R36
08/01/2001,44.89,48.4,48.4,44.45,9.39K,-5.32%,DE000A0Q4R36
07/01/2001,47.41,48.69,48.69,47.41,10.29K,-2.83%,DE000A0Q4R36
06/01/2001,48.79,49.05,49.91,47.98,20.57K,-0.29%,DE000A0Q4R36
08/01/2025,499.0,494.85,504.7,483.4,18.28K,-0.09%,IE00B5MJYX09
07/01/2025,499.45,488.9,507.3,480.25,19.99K,2.37%,IE00B5MJYX09
06/01/2025,487.9,483.45,494.2,470.25,12.08K,0.99%,IE00B5MJYX09
05/01/2025,483.1,449.3,489.25,448.55,9.53K,9.91%,IE00B5MJYX09
04/01/2025,439.55,450.05,453.65,371.85,35.88K,-1.52%,IE00B5MJYX09
03/01/2025,446.35,475.0,481.45,444.15,33.66K,-3.42%,IE00B5MJYX09
02/01/2025,462.15,434.45,471.75,433.55,64.83K,4.23%,IE00B5MJYX09
01/01/2025,443.4,419.9,445.1,412.35,36.91K,7.35%,IE00B5MJYX09
12/01/2024,413.05,419.05,432.85,408.75,14.24K,-1.27%,IE00B5MJYX09
11/01/2024,418.35,410.05,425.85,404.05,28.74K,2.45%,IE00B5MJYX09
10/01/2024,408.35,416.85,423.0,407.25,31.90K,-1.71%,IE00B5MJYX09
09/01/2024,415.45,409.1,420.4,387.6,52.47K,1.61%,IE00B5MJYX09
08/01/2024,408.85,403.9,410.8,366.4,60.47K,1.30%,IE00B5MJYX09
07/01/2024,403.6,401.1,409.45,385.55,43.60K,2.20%,IE00B5MJYX09
06/01/2024,394.9,413.1,414.25,393.5,0.67K,-3.02%,IE00B5MJYX09
05/01/2024,407.2,390.8,414.85,385.8,41.25K,5.10%,IE00B5MJYX09
04/01/2024,387.45,400.6,401.7,382.6,3.93K,-3.10%,IE00B5MJYX09
03/01/2024,399.85,388.0,401.2,383.1,29.52K,3.70%,IE00B5MJYX09
02/01/2024,385.6,360.4,386.05,359.7,22.25K,6.62%,IE00B5MJYX09
01/01/2024,361.65,362.35,364.4,347.85,48.86K,0.51%,IE00B5MJYX09
12/01/2023,359.8,336.9,360.35,336.15,28.59K,8.00%,IE00B5MJYX09
11/01/2023,333.15,299.15,334.35,296.4,43.94K,12.10%,IE00B5MJYX09
10/01/2023,297.2,321.6,322.8,290.9,31.53K,-6.56%,IE00B5MJYX09
09/01/2023,318.05,328.35,330.75,310.6,30.29K,-3.24%,IE00B5MJYX09
08/01/2023,328.7,346.95,346.95,317.85,30.96K,-5.40%,IE00B5MJYX09
07/01/2023,347.45,341.5,348.75,324.4,63.55K,2.24%,IE00B5MJYX09
06/01/2023,339.85,330.25,345.8,329.55,48.24K,3.66%,IE00B5MJYX09
05/01/2023,327.85,331.35,340.7,323.1,43.61K,-0.88%,IE00B5MJYX09
04/01/2023,330.75,325.45,330.75,315.85,18.85K,1.30%,IE00B5MJYX09
03/01/2023,326.5,324.6,328.9,306.55,33.28K,1.16%,IE00B5MJYX09
02/01/2023,322.75,313.75,327.25,313.7,22.25K,3.20%,IE00B5MJYX09
01/01/2023,312.75,291.9,318.9,291.9,31.42K,7.64%,IE00B5MJYX09
12/01/2022,290.55,303.95,307.65,287.9,22.87K,-3.10%,IE00B5MJYX09
11/01/2022,299.85,285.9,305.2,276.4,55.05K,6.01%,IE00B5MJYX09
10/01/2022,282.85,252.4,283.25,249.85,37.50K,10.75%,IE00B5MJYX09
09/01/2022,255.4,273.7,286.6,248.3,28.48K,-7.55%,IE00B5MJYX09
08/01/2022,276.25,298.0,305.85,276.25,14.66K,-8.10%,IE00B5MJYX09
07/01/2022,300.6,260.4,301.3,258.7,64.36K,14.08%,IE00B5MJYX09
06/01/2022,263.5,295.95,300.45,259.05,12.36K,-10.51%,IE00B5MJYX09
05/01/2022,294.45,298.75,300.5,274.05,14.49K,-1.77%,IE00B5MJYX09
04/01/2022,299.75,310.3,313.4,292.6,18.60K,-3.28%,IE00B5MJYX09
03/01/2022,309.9,310.1,320.4,274.85,20.23K,-0.47%,IE00B5MJYX09
02/01/2022,311.35,328.55,332.5,292.75,11.84K,-3.82%,IE00B5MJYX09
01/01/2022,323.7,359.35,362.8,315.25,17.72K,-8.62%,IE00B5MJYX09
12/01/2021,354.25,334.85,355.65,330.55,9.96K,7.04%,IE00B5MJYX09
11/01/2021,330.95,342.45,354.85,328.35,14.02K,-2.14%,IE00B5MJYX09
10/01/2021,338.2,325.85,339.9,321.85,21.00K,1.91%,IE00B5MJYX09
09/01/2021,331.85,349.7,352.35,331.85,7.06K,-4.53%,IE00B5MJYX09
08/01/2021,347.6,340.0,349.15,337.9,8.03K,3.25%,IE00B5MJYX09
07/01/2021,336.65,328.95,340.6,320.5,9.14K,3.20%,IE00B5MJYX09
06/01/2021,326.2,322.15,330.65,320.7,5.29K,1.94%,IE00B5MJYX09
05/01/2021,320.0,314.55,322.95,304.35,36.70K,1.99%,IE00B5MJYX09
04/01/2021,313.75,306.2,320.3,306.0,10.07K,2.63%,IE00B5MJYX09
03/01/2021,305.7,293.1,306.95,289.95,15.00K,5.98%,IE00B5MJYX09
02/01/2021,288.45,278.1,297.75,278.1,22.55K,4.70%,IE00B5MJYX09
01/01/2021,275.5,284.55,290.6,273.95,20.27K,-2.25%,IE00B5MJYX09
12/01/2020,281.85,271.15,283.5,269.3,14.96K,4.49%,IE00B5MJYX09
11/01/2020,269.75,235.75,274.35,235.75,48.90K,14.59%,IE00B5MJYX09
10/01/2020,235.4,244.6,254.9,232.75,38.02K,-3.27%,IE00B5MJYX09
09/01/2020,243.35,244.15,249.5,234.3,0.73K,0.12%,IE00B5MJYX09
08/01/2020,243.05,229.35,248.3,228.8,8.18K,6.55%,IE00B5MJYX09
07/01/2020,228.1,226.75,241.8,223.25,6.84K,1.09%,IE00B5MJYX09
06/01/2020,225.65,219.65,237.3,212.95,1.35K,5.37%,IE00B5MJYX09
05/01/2020,214.15,193.56,218.65,190.8,4.06K,6.49%,IE00B5MJYX09
04/01/2020,201.1,185.12,208.25,175.28,18.21K,7.68%,IE00B5MJYX09
03/01/2020,186.76,239.9,241.05,156.6,18.81K,-20.83%,IE00B5MJYX09
02/01/2020,235.9,261.2,272.1,233.5,7.75K,-9.46%,IE00B5MJYX09
01/01/2020,260.55,263.4,269.9,260.15,0.45K,-1.18%,IE00B5MJYX09
12/01/2019,263.65,257.1,266.0,251.8,2.92K,2.55%,IE00B5MJYX09
11/01/2019,257.1,246.6,259.85,246.6,1.90K,4.92%,IE00B5MJYX09
10/01/2019,245.05,237.75,246.45,227.0,2.29K,3.09%,IE00B5MJYX09
09/01/2019,237.7,231.25,242.3,230.0,22.42K,3.08%,IE00B5MJYX09
08/01/2019,230.6,233.6,236.1,217.4,3.39K,-1.93%,IE00B5MJYX09
07/01/2019,235.15,240.1,241.3,231.6,4.50K,-0.55%,IE00B5MJYX09
06/01/2019,236.45,219.85,238.0,219.85,8.24K,6.92%,IE00B5MJYX09
05/01/2019,221.15,237.15,237.15,219.6,16.11K,-7.35%,IE00B5MJYX09
04/01/2019,238.7,223.15,239.15,223.15,2.14K,8.20%,IE00B5MJYX09
03/01/2019,220.6,220.8,225.25,215.45,6.24K,0.32%,IE00B5MJYX09
02/01/2019,219.9,212.15,221.65,208.45,14.12K,4.07%,IE00B5MJYX09
01/01/2019,211.3,191.86,213.05,190.02,28.18K,9.29%,IE00B5MJYX09
12/01/2018,193.34,212.15,212.15,189.6,13.08K,-6.76%,IE00B5MJYX09
11/01/2018,207.35,213.45,215.4,201.6,5.90K,-3.11%,IE00B5MJYX09
10/01/2018,214.0,236.85,236.85,205.8,6.80K,-9.32%,IE00B5MJYX09
09/01/2018,236.0,236.9,237.45,231.45,40.38K,-0.38%,IE00B5MJYX09
08/01/2018,236.9,238.0,239.15,230.55,13.06K,-0.67%,IE00B5MJYX09
07/01/2018,238.5,227.32,239.45,227.32,12.59K,3.53%,IE00B5MJYX09
06/01/2018,230.38,235.65,241.5,226.65,5.45K,-0.66%,IE00B5MJYX09
05/01/2018,231.9,227.0,238.65,226.2,5.63K,3.34%,IE00B5MJYX09
04/01/2018,224.4,215.85,227.5,213.3,0.04K,2.65%,IE00B5MJYX09
03/01/2018,218.6,221.2,224.3,213.75,1.65K,-2.48%,IE00B5MJYX09
02/01/2018,224.15,232.25,232.25,216.2,3.28K,-4.13%,IE00B5MJYX09
01/01/2018,233.8,225.5,238.2,225.5,3.26K,3.20%,IE00B5MJYX09
12/01/2017,226.56,223.41,228.22,223.41,0.32K,0.31%,IE00B5MJYX09
11/01/2017,225.86,234.07,234.56,222.76,9.20K,-2.73%,IE00B5MJYX09
10/01/2017,232.21,226.35,232.21,225.07,3.91K,2.97%,IE00B5MJYX09
09/01/2017,225.51,213.98,225.51,212.92,0.52K,6.48%,IE00B5MJYX09
08/01/2017,211.78,215.32,216.1,207.3,15.83K,-0.35%,IE00B5MJYX09
07/01/2017,212.52,218.13,221.63,212.18,13.24K,-1.77%,IE00B5MJYX09
06/01/2017,216.35,220.94,224.8,215.71,17.44K,-1.51%,IE00B5MJYX09
05/01/2017,219.66,222.17,223.8,217.39,14.65K,-0.16%,IE00B5MJYX09
04/01/2017,220.02,208.98,220.21,208.98,14.45K,4.86%,IE00B5MJYX09
03/01/2017,209.83,205.05,209.83,202.7,9.21K,3.22%,IE00B5MJYX09
02/01/2017,203.28,198.72,204.09,197.23,57.89K,3.71%,IE00B5MJYX09
01/01/2017,196.01,196.21,200.43,195.56,24.33K,0.69%,IE00B5MJYX09
12/01/2016,194.66,186.93,195.32,185.46,17.43K,4.15%,IE00B5MJYX09
11/01/2016,186.9,179.82,187.31,175.14,59.72K,3.55%,IE00B5MJYX09
10/01/2016,180.49,187.08,187.08,180.12,41.07K,-2.32%,IE00B5MJYX09
09/01/2016,184.78,186.57,190.41,182.63,68.94K,-0.32%,IE00B5MJYX09
08/01/2016,185.37,180.29,187.16,177.08,29.71K,2.61%,IE00B5MJYX09
07/01/2016,180.66,170.91,180.83,164.2,13.70K,5.70%,IE00B5MJYX09
06/01/2016,170.91,181.91,183.79,159.7,129.18K,-6.35%,IE00B5MJYX09
05/01/2016,182.49,176.95,183.27,172.73,82.80K,3.41%,IE00B5MJYX09
04/01/2016,176.48,172.11,180.56,168.55,2.09K,1.10%,IE00B5MJYX09
03/01/2016,174.56,167.73,176.69,167.03,51.59K,4.14%,IE00B5MJYX09
02/01/2016,167.62,165.75,167.62,148.89,103.62K,0.96%,IE00B5MJYX09
01/01/2016,166.02,170.94,172.01,155.08,144.31K,-6.16%,IE00B5MJYX09
12/01/2015,176.91,188.55,188.78,170.23,199.37K,-6.17%,IE00B5MJYX09
11/01/2015,188.54,179.27,188.54,176.83,34.35K,5.72%,IE00B5MJYX09
10/01/2015,178.34,167.08,178.69,163.1,74.83K,8.68%,IE00B5MJYX09
09/01/2015,164.1,172.65,176.38,159.85,337.83K,-6.46%,IE00B5MJYX09
08/01/2015,175.44,192.11,193.86,164.01,276.28K,-7.63%,IE00B5MJYX09
07/01/2015,189.93,185.54,194.67,178.21,665.70K,3.00%,IE00B5MJYX09
06/01/2015,184.4,196.42,196.67,183.75,454.77K,-5.77%,IE00B5MJYX09
05/01/2015,195.69,193.59,201.32,188.83,295.40K,0.98%,IE00B5MJYX09
04/01/2015,193.79,194.09,202.23,192.2,463.41K,-0.18%,IE00B5MJYX09
03/01/2015,194.13,190.08,197.75,187.98,417.97K,1.40%,IE00B5MJYX09
02/01/2015,191.45,176.62,191.45,175.87,621.76K,8.32%,IE00B5MJYX09
01/01/2015,176.75,164.18,180.41,159.76,595.96K,7.42%,IE00B5MJYX09
12/01/2014,164.54,164.69,166.99,153.91,77.40K,-0.44%,IE00B5MJYX09
11/01/2014,165.27,161.3,166.68,157.88,486.79K,2.70%,IE00B5MJYX09
10/01/2014,160.92,163.81,164.21,142.51,355.00K,-1.48%,IE00B5MJYX09
09/01/2014,163.34,164.85,168.32,161.35,247.40K,-0.90%,IE00B5MJYX09
08/01/2014,164.82,160.91,166.0,154.83,234.44K,2.19%,IE00B5MJYX09
07/01/2014,161.28,167.55,169.5,161.28,416.23K,-3.38%,IE00B5MJYX09
06/01/2014,166.92,171.09,173.19,165.39,380.11K,-2.01%,IE00B5MJYX09
05/01/2014,170.35,166.07,171.09,163.47,361.85K,3.01%,IE00B5MJYX09
04/01/2014,165.37,168.0,170.38,161.59,800.88K,-0.93%,IE00B5MJYX09
03/01/2014,166.93,164.01,168.6,158.01,916.36K,-0.39%,IE00B5MJYX09
02/01/2014,167.59,162.02,167.59,158.8,841.06K,3.31%,IE00B5MJYX09
01/01/2014,162.22,164.7,170.38,160.75,854.65K,-1.73%,IE00B5MJYX09
12/01/2013,165.08,162.04,165.36,154.69,27.54K,1.56%,IE00B5MJYX09
11/01/2013,162.55,159.4,162.84,159.4,16.67K,1.34%,IE00B5MJYX09
10/01/2013,160.4,158.52,160.6,153.02,36.61K,1.90%,IE00B5MJYX09
09/01/2013,157.41,150.66,159.4,150.51,42.10K,6.57%,IE00B5MJYX09
08/01/2013,147.7,150.67,152.68,147.7,22.84K,-0.57%,IE00B5MJYX09
07/01/2013,148.54,141.31,149.61,139.91,8.62K,6.74%,IE00B5MJYX09
06/01/2013,139.16,146.62,146.62,135.26,18.35K,-5.15%,IE00B5MJYX09
05/01/2013,146.72,141.06,150.25,141.06,0.89K,3.85%,IE00B5MJYX09
04/01/2013,141.28,145.11,145.11,135.12,10.17K,-1.46%,IE00B5MJYX09
03/01/2013,143.37,141.09,145.79,140.78,8.86K,1.64%,IE00B5MJYX09
02/01/2013,141.06,136.52,141.06,134.24,17.79K,4.06%,IE00B5MJYX09
01/01/2013,135.55,136.44,137.33,133.91,23.61K,2.23%,IE00B5MJYX09
12/01/2012,132.59,131.07,133.94,130.0,17.82K,1.95%,IE00B5MJYX09
11/01/2012,130.05,127.37,130.05,123.23,36.55K,3.51%,IE00B5MJYX09
10/01/2012,125.64,125.42,128.15,124.02,140.05K,1.42%,IE00B5MJYX09
09/01/2012,123.88,123.13,128.9,121.25,71.75K,1.45%,IE00B5MJYX09
08/01/2012,122.11,120.76,126.13,119.03,16.00K,1.52%,IE00B5MJYX09
07/01/2012,120.28,114.77,121.29,113.59,41.41K,6.13%,IE00B5MJYX09
06/01/2012,113.33,108.22,113.33,106.9,63.96K,2.28%,IE00B5MJYX09
05/01/2012,110.8,121.6,121.66,108.84,129.28K,-8.12%,IE00B5MJYX09
04/01/2012,120.59,122.08,123.28,116.11,178.31K,-0.65%,IE00B5MJYX09
03/01/2012,121.38,121.69,125.45,116.17,45.97K,0.05%,IE00B5MJYX09
02/01/2012,121.32,116.51,122.59,116.51,78.74K,5.92%,IE00B5MJYX09
01/01/2012,114.54,108.03,116.3,107.96,101.22K,8.94%,IE00B5MJYX09
12/01/2011,105.14,103.05,105.5,98.42,38.88K,0.86%,IE00B5MJYX09
11/01/2011,104.24,102.74,105.72,92.9,119.06K,-1.01%,IE00B5MJYX09
10/01/2011,105.3,92.96,109.21,89.7,64.64K,9.87%,IE00B5MJYX09
09/01/2011,95.84,105.4,106.37,90.69,381.36K,-9.58%,IE00B5MJYX09
08/01/2011,105.99,121.74,121.74,93.94,402.09K,-11.34%,IE00B5MJYX09
07/01/2011,119.54,126.22,129.24,118.44,597.93K,-6.21%,IE00B5MJYX09
06/01/2011,127.45,131.0,131.21,121.41,193.33K,-2.81%,IE00B5MJYX09
05/01/2011,131.13,131.4,132.3,126.83,273.31K,-0.59%,IE00B5MJYX09
04/01/2011,131.91,127.22,131.91,123.09,202.08K,4.53%,IE00B5MJYX09
03/01/2011,126.19,129.0,129.0,116.48,98.30K,-1.00%,IE00B5MJYX09
02/01/2011,127.46,126.47,129.3,122.31,283.82K,1.21%,IE00B5MJYX09
01/01/2011,125.93,126.49,129.76,123.85,121.94K,0.37%,IE00B5MJYX09
12/01/2010,125.46,118.47,127.41,118.47,47.93K,7.71%,IE00B5MJYX09
11/01/2010,116.48,113.83,117.7,113.68,303.99K,2.85%,IE00B5MJYX09
10/01/2010,113.25,109.73,116.17,108.8,200.55K,2.57%,IE00B5MJYX09
09/01/2010,110.41,101.7,111.59,101.7,232.89K,8.02%,IE00B5MJYX09
08/01/2010,102.21,107.78,109.5,99.81,311.52K,-3.65%,IE00B5MJYX09
07/01/2010,106.08,99.68,108.77,98.54,382.47K,4.36%,IE00B5MJYX09
06/01/2010,101.65,100.21,109.39,98.83,351.10K,0.85%,IE00B5MJYX09
05/01/2010,100.79,103.74,106.69,93.0,185.24K,-3.65%,IE00B5MJYX09
04/01/2010,104.61,105.28,108.19,103.14,111.84K,2.38%,IE00B5MJYX09
03/01/2010,102.18,95.12,103.15,95.12,121.45K,9.26%,IE00B5MJYX09
02/01/2010,93.52,93.93,94.65,88.8,34.88K,1.28%,IE00B5MJYX09
01/01/2010,92.34,94.71,97.39,91.6,105.65K,0.01%,IE00B5MJYX09
12/01/2009,92.33,89.48,92.77,87.22,,7.15%,IE00B5MJYX09
11/01/2009,86.17,84.89,91.23,84.35,115.57K,-1.24%,IE00B5MJYX09
10/01/2009,87.25,86.12,90.23,86.12,1.45K,-1.65%,IE00B5MJYX09
09/01/2009,88.71,88.71,88.71,88.71,0.00K,5.29%,IE00B5MJYX09
08/01/2025,206.6,199.8,206.9,196.7,28.48K,3.17%,IE00BKWQ0F09
07/01/2025,200.25,189.84,202.9,189.06,15.26K,5.62%,IE00BKWQ0F09
06/01/2025,189.6,184.96,204.3,184.86,44.07K,3.14%,IE00BKWQ0F09
05/01/2025,183.82,181.54,189.4,175.5,16.01K,3.23%,IE00BKWQ0F09
04/01/2025,178.06,209.85,209.85,162.6,45.64K,-14.99%,IE00BKWQ0F09
03/01/2025,209.45,203.1,211.85,190.66,11.57K,4.10%,IE00BKWQ0F09
02/01/2025,201.2,195.62,206.7,194.16,14.20K,1.78%,IE00BKWQ0F09
01/01/2025,197.68,189.48,202.3,188.68,22.17K,6.97%,IE00BKWQ0F09
12/01/2024,184.8,188.7,191.18,179.66,15.12K,-2.22%,IE00BKWQ0F09
11/01/2024,189.0,189.08,194.82,183.78,22.08K,1.24%,IE00BKWQ0F09
10/01/2024,186.68,186.6,200.6,185.76,23.56K,-0.27%,IE00BKWQ0F09
09/01/2024,187.18,201.6,201.9,183.44,18.49K,-6.95%,IE00BKWQ0F09
08/01/2024,201.15,208.5,208.75,191.28,8.42K,-2.94%,IE00BKWQ0F09
07/01/2024,207.25,211.8,215.7,199.14,12.56K,-1.00%,IE00BKWQ0F09
06/01/2024,209.35,215.5,215.5,201.75,0.55K,-1.60%,IE00BKWQ0F09
05/01/2024,212.75,213.85,217.9,208.95,7.40K,-1.30%,IE00BKWQ0F09
04/01/2024,215.55,206.2,223.95,206.05,0.22K,5.43%,IE00BKWQ0F09
03/01/2024,204.45,191.04,204.9,189.78,15.52K,7.64%,IE00BKWQ0F09
02/01/2024,189.94,193.84,195.3,189.08,10.31K,-1.25%,IE00BKWQ0F09
01/01/2024,192.34,198.62,201.75,183.72,24.85K,-1.99%,IE00BKWQ0F09
12/01/2023,196.24,199.24,200.75,192.16,8.96K,-1.24%,IE00BKWQ0F09
11/01/2023,198.7,200.5,205.95,193.88,25.36K,-1.34%,IE00BKWQ0F09
10/01/2023,201.4,202.95,212.4,191.3,60.63K,-0.84%,IE00BKWQ0F09
09/01/2023,203.1,191.54,207.7,191.44,38.52K,7.37%,IE00BKWQ0F09
08/01/2023,189.16,184.14,190.14,176.54,11.71K,3.13%,IE00BKWQ0F09
07/01/2023,183.42,178.8,186.24,172.68,24.35K,3.69%,IE00BKWQ0F09
06/01/2023,176.9,170.82,180.52,170.74,52.16K,4.28%,IE00BKWQ0F09
05/01/2023,169.64,182.7,183.52,168.9,11.78K,-8.44%,IE00BKWQ0F09
04/01/2023,185.28,184.92,189.4,179.3,12.09K,4.12%,IE00BKWQ0F09
03/01/2023,177.94,192.68,194.42,165.14,64.46K,-7.27%,IE00BKWQ0F09
02/01/2023,191.9,183.06,196.26,176.48,15.49K,5.39%,IE00BKWQ0F09
01/01/2023,182.08,182.98,188.4,176.9,20.06K,0.50%,IE00BKWQ0F09
12/01/2022,181.18,190.56,190.56,175.48,20.87K,-5.33%,IE00BKWQ0F09
11/01/2022,191.38,184.56,191.68,175.98,12.98K,5.34%,IE00BKWQ0F09
10/01/2022,181.68,163.0,183.22,163.0,19.82K,11.72%,IE00BKWQ0F09
09/01/2022,162.62,171.02,179.38,155.2,20.42K,-4.99%,IE00BKWQ0F09
08/01/2022,171.16,165.42,182.4,159.64,78.38K,3.48%,IE00BKWQ0F09
